movieId,imdbId,tmdbId
163,TT00112851,8068
164,TT00112857,8512
165,TT00112864,1572
166,TT00112887,13552
167,TT00113044,259209
168,TT00113071,6520
169,TT00113114,9073
170,TT00113243,10428
171,TT00113464,17447
172,TT00113481,9886
173,TT00113492,9482
174,TT00113500,19326
175,TT00113540,9344
176,TT00113677,9071
177,TT00113690,8973
178,TT00107447,15730
179,TT00113729,47608
180,TT00113749,2293
181,TT00113820,9070
182,TT00113851,68274
183,TT00110604,48787
184,TT00110620,34574
185,TT00113957,1642
186,TT00113986,11472
187,TT00114095,36196
188,TT00114194,11980
189,TT00114241,58372
190,TT00114323,32646
191,TT00114345,10533
192,TT00114435,56088
193,TT00114436,10802
194,TT00114478,10149
195,TT00114496,18402
196,TT00114508,9348
197,TT00114534,139408
198,TT00114558,281
199,TT00058450,5967
200,TT00114666,79593
201,TT00114663,47939
202,TT00114702,36834
203,TT00114682,9090
204,TT00114781,3512
205,TT00114798,52856
206,TT00114805,77350
207,TT00114887,9560
208,TT00114898,9804
209,TT00114928,31611
210,TT00114938,65796
211,TT00109340,49805
212,TT00112602,26258
213,TT00111579,50797
214,TT00110882,19155
215,TT00112471,76
216,TT00112508,11017
217,TT00112438,37141
218,TT00112571,9382
219,TT00112757,6715
220,TT00112643,18256
222,TT00112679,22625
223,TT00109445,2292
224,TT00112883,1909
225,TT00109635,8984
226,TT00112899,61813
227,TT00109676,4954
228,TT00112854,62488
229,TT00109579,10531
230,TT00109642,11929
231,TT00109686,8467
232,TT00111797,10451
233,TT00109759,20156
234,TT00109758,18395
235,TT00109707,522
236,TT00113117,397
237,TT00113097,10525
238,TT00113028,27985
239,TT00113198,15789
240,TT00113303,27303
241,TT00113089,21183
242,TT00109771,10954
243,TT00113199,47867
244,TT00113234,43475
245,TT00109906,72031
246,TT00110057,14275
247,TT00110005,1024
248,TT00110066,17207
249,TT00110116,13701
250,TT00110006,14819
251,TT00113360,32631
252,TT00110099,11777
253,TT00110148,628
254,TT00113463,87729
255,TT00110189,18713
256,TT00110216,6280
257,TT00113501,9061
258,TT00113538,37108
259,TT00113552,6071
260,TT00076759,11
261,TT00110367,9587
262,TT00113670,19101
263,TT00110296,49980
264,TT00109731,17961
265,TT00103994,18183
266,TT00110322,4476
267,TT00110443,11008
268,TT00110365,47504
269,TT00107566,32325
270,TT00110391,43742
271,TT00113691,28313
272,TT00110428,11318
273,TT00109836,3036
274,TT00113755,40490
275,TT00110538,24070
276,TT00110516,8986
277,TT00110527,10510
278,TT00113808,17402
279,TT00113896,38722
280,TT00113870,8438
281,TT00110684,11593
282,TT00110638,1945
283,TT00113967,39310
284,TT00117169,109560
285,TT00106402,56428
286,TT00113948,63105
287,TT00110671,131957
288,TT00110632,241
289,TT00110737,9058
290,TT00110729,527
292,TT00114069,6950
293,TT00110413,101
294,TT00114113,63020
295,TT00114210,2307
296,TT00110912,680
297,TT00114084,41478
298,TT00105652,25296
299,TT00110889,40156
300,TT00110932,11450
301,TT00114129,30304
302,TT00110963,10452
303,TT00114214,12106
304,TT00114296,161495
305,TT00110907,3586
306,TT00111495,110
307,TT00108394,108
308,TT00111507,109
309,TT00110769,159185
310,TT00114268,36357
311,TT00110965,92769
312,TT00114571,28033
313,TT00111333,22586
314,TT00111112,14334
315,TT00111255,2636
316,TT00111282,2164
317,TT00111070,11395
318,TT00111161,278
319,TT00111149,9905
320,TT00108260,87078
321,TT00106966,12527
322,TT00114594,20306
324,TT00111309,36614
325,TT00113936,27993
326,TT00110081,31439
327,TT00114614,9067
328,TT00114608,9059
329,TT00111280,193
330,TT00114609,25066
331,TT00111454,46797
332,TT00114852,12122
333,TT00114694,11381
334,TT00111590,32636
335,TT00114788,36141
336,TT00114888,95963
337,TT00108550,1587
338,TT00114857,9271
339,TT00114924,2064
340,TT00111667,19855
341,TT00109655,60855
342,TT00110598,236
343,TT00112435,48287
344,TT00109040,3049
345,TT00109045,2759
346,TT00106339,12635
347,TT00104779,10497
348,TT00109348,11382
349,TT00109444,9331
350,TT00109446,10731
351,TT00109484,10464
352,TT00109504,34152
353,TT00109506,9495
354,TT00109450,29973
355,TT00109813,888
356,TT00109830,13
357,TT00109831,712
358,TT00113305,16295
359,TT00110091,48992
360,TT00110093,10879
361,TT00110167,10660
362,TT00110213,10714
363,TT00107472,41647
364,TT00110357,8587
365,TT00107426,1689
366,TT00111686,11596
367,TT00110475,854
368,TT00110478,9359
369,TT00110588,23333
370,TT00110622,36593
371,TT00110771,12280
372,TT00110950,2788
373,TT00105226,10427
374,TT00110989,11011
375,TT00111054,49803
376,TT00110997,8987
377,TT00111257,1637
378,TT00111256,15128
379,TT00111438,8831
380,TT00111503,36955
381,TT00111693,10449
382,TT00111742,10395
383,TT00111756,12160
384,TT00112443,40480
385,TT00110455,52038
386,TT00111048,29444
387,TT00110399,26352
388,TT00112570,39953
389,TT00109454,41580
390,TT00059170,315
391,TT00110186,22067
392,TT00108069,18242
393,TT00111301,11667
394,TT00112702,32502
395,TT00112849,267188
396,TT00113014,28732
397,TT00113043,75555
398,TT00113104,42981
399,TT00113173,278939
400,TT00113319,291731
401,TT00113827,226229
402,TT00114047,203119
403,TT00112889,172923
404,TT00109339,316098
405,TT00110027,8011
406,TT00109785,171857
407,TT00113409,2654
408,TT00109021,18069
409,TT00109035,19092
410,TT00106220,2758
411,TT00111804,38129
412,TT00106226,10436
413,TT00109068,13595
414,TT00109067,46094
415,TT00106292,9409
416,TT00109198,11853
417,TT00109219,16771
418,TT00106379,46924
419,TT00106400,11041
420,TT00109254,306
421,TT00109279,14522
422,TT00109297,26203
423,TT00109303,178
424,TT00109305,19819
425,TT00109306,57834
426,TT00106452,4722
427,TT00106471,18215
428,TT00106489,1607
429,TT00109361,26391
430,TT00106505,117553
431,TT00106519,6075
432,TT00109439,11310
433,TT00109443,18658
434,TT00106582,9350
435,TT00106598,9612
436,TT00109456,2124
437,TT00109480,26261
438,TT00109493,19176
439,TT00106660,49299
440,TT00106673,11566
441,TT00106677,9571
442,TT00106697,9739
443,TT00109729,24257
444,TT00106834,34444
445,TT00106873,26141
446,TT00106332,10997
447,TT00109783,50463
448,TT00106881,10443
449,TT00106880,20239
450,TT00111732,16297
451,TT00106926,18551
452,TT00111712,25440
453,TT00106941,9024
454,TT00106918,37233
455,TT00106965,1634
456,TT00109842,13815
457,TT00106977,5503
458,TT00107004,35588
459,TT00109890,2087
460,TT00109891,41579
461,TT00109913,18620
462,TT00109920,41006
463,TT00107057,4916
464,TT00107076,2019
465,TT00107096,31642
466,TT00107144,9255
467,TT00113674,26271
468,TT00112966,10612
469,TT00107151,2259
470,TT00110064,16097
471,TT00110074,11934
472,TT00110097,106143
473,TT00110123,12475
474,TT00107206,9386
475,TT00107207,7984
476,TT00110137,59930
477,TT00108551,15765
478,TT00110197,31643
479,TT00107286,6
480,TT00107290,329
481,TT00107302,10909
482,TT00110265,507
483,TT00107322,34024
484,TT00110305,29918
485,TT00107362,9593
486,TT00107413,42580
487,TT00110353,22317
488,TT00107468,1413
489,TT00107478,12121
490,TT00107497,2246
491,TT00107501,10502
492,TT00107507,10440
493,TT00107554,9516
494,TT00116253,2320
495,TT00074102,5879
496,TT00111689,83718
497,TT00107616,11971
498,TT00107611,2625
499,TT00107613,31911
500,TT00107614,788
501,TT00107653,21450
502,TT00110657,11231
503,TT00110649,41588
504,TT00110678,10447
505,TT00110687,31586
506,TT00107756,9300
507,TT00107808,9559
508,TT00107818,9800
509,TT00107822,713
510,TT00107840,8291
511,TT00107889,18133
512,TT00111003,25557
513,TT00110939,22588
514,TT00110955,10872
515,TT00107943,1245
516,TT00110971,11858
517,TT00107969,7007
518,TT00111001,10467
519,TT00107978,5550
520,TT00107977,8005
521,TT00107983,2088
522,TT00105275,10412
523,TT00108000,47889
524,TT00108002,14534
525,TT00108026,56583
526,TT00105032,41878
527,TT00108052,424
528,TT00111094,35233
529,TT00108065,14291
530,TT00111102,103413
531,TT00108071,11236
532,TT00111127,11592
533,TT00111143,8850
534,TT00108101,10445
535,TT00108122,695
536,TT00111194,43535
537,TT00111201,12519
538,TT00108149,23210
539,TT00108160,858
540,TT00108162,867
541,TT00083658,78
542,TT00108186,13203
543,TT00108174,10442
544,TT00108238,11074
546,TT00108255,9607
547,TT00111323,17585
548,TT00111400,9057
549,TT00108328,20967
550,TT00111418,10635
551,TT00107688,9479
552,TT00108333,10057
553,TT00108358,11969
554,TT00111488,41590
555,TT00108399,319
556,TT00108515,26408
558,TT00110763,15139
559,TT00107779,161158
560,TT00109226,218473
561,TT00110259,85247
562,TT00114906,11446
563,TT00107002,51980
564,TT00109403,24405
565,TT00104029,11655
566,TT00110623,11800
567,TT00107315,8223
568,TT00106408,14587
569,TT00110363,31504
570,TT00107349,41653
571,TT00111709,53185
572,TT00109828,95743
573,TT00107225,23637
574,TT00111252,17600
575,TT00110366,10897
576,TT00106878,349394
577,TT00109120,21352
579,TT00108059,68806
580,TT00110892,37345
581,TT00112651,32562
582,TT00107642,47507
583,TT00109382,25403
584,TT00106678,124304
585,TT00112572,9066
586,TT00099785,771
587,TT00099653,251
588,TT00103639,812
589,TT00103064,280
590,TT00099348,581
591,TT00114706,80350
592,TT00096895,268
593,TT00102926,274
594,TT00029583,408
595,TT00101414,10020
596,TT00032910,10895
597,TT00100405,114
598,TT00110719,41043
599,TT00065214,576
600,TT00110395,15477
601,TT00111752,59146
602,TT00109934,124472
603,TT00112606,30528
604,TT00115978,538286
605,TT00117247,7300
606,TT00112625,10824
607,TT00106537,261246
608,TT00116282,275
609,TT00116552,25059
610,TT00082509,11827
611,TT00116514,8766
612,TT00117283,23570
613,TT00116684,47333
614,TT00110374,54850
615,TT00070506,51242
616,TT00065421,10112
617,TT00113083,4307
618,TT00118001,46029
619,TT00116165,32308
620,TT00102855,88893
621,TT00107471,52873
623,TT00113839,123505
625,TT00090665,44281
626,TT00117891,28121
627,TT00113613,12520
628,TT00117381,1592
629,TT00114305,166901
630,TT00115837,36447
631,TT00115509,19042
632,TT00114671,38884
633,TT00112844,47449
634,TT00114658,36259
635,TT00116275,41852
636,TT00113122,40926
637,TT00117608,9099
638,TT00113448,2021
639,TT00116414,61752
640,TT00116095,10988
641,TT00111543,11479
642,TT00117517,398959
643,TT00117312,287305
644,TT00116485,339428
645,TT00113947,12652
647,TT00115956,10684
648,TT00117060,954
649,TT00109028,68445
650,TT00117071,18989
651,TT00117788,10801
652,TT00112257,54285
653,TT00116136,8840
654,TT00118026,278978
655,TT00117117,124625
656,TT00116168,11107
657,TT00111787,16417
658,TT00112509,70934
659,TT00054189,10363
660,TT00115591,161070
661,TT00116683,10539
662,TT00116287,10543
663,TT00116768,18414
664,TT00116269,47502
665,TT00114787,11902
666,TT00113720,27098
667,TT00112536,25087
668,TT00048473,5801
670,TT00052572,896
671,TT00117128,3065
672,TT00114616,318177
673,TT00117705,2300
674,TT00062711,8069
675,TT00110061,288173
676,TT00140614,187851
678,TT00108181,27768
679,TT00114307,221917
680,TT00058898,8072
681,TT00082206,35797
682,TT00111430,88030
683,TT00107727,185191
684,TT00081759,83857
685,TT00113443,33245
687,TT00109491,124460
688,TT00114048,27281
690,TT00111613,105045
691,TT00117104,40001
692,TT00117688,29621
693,TT00109751,117730
694,TT00117774,20762
695,TT00114736,37144
696,TT00112604,48260
697,TT00116289,12656
698,TT00109593,38867
699,TT00103095,277270
700,TT00112368,25969
701,TT00104046,44103
702,TT00062952,753
703,TT00115742,43634
704,TT00117420,9103
705,TT00115951,90214
706,TT00117784,29649
707,TT00117107,10990
708,TT00117979,8866
709,TT00095776,12233
710,TT00115851,23449
711,TT00116322,36355
712,TT00109374,37667
713,TT00110712,90148
714,TT00112817,922
715,TT00113362,11876
716,TT00073778,52633
717,TT00112546,62364
718,TT00108500,11687
719,TT00117108,9304
720,TT00118114,503475
721,TT00114103,
722,TT00113270,73183
723,TT00092123,131232
724,TT00115963,9100
725,TT00116448,20759
726,TT00116827,46063
727,TT00114894,365371
728,TT00112701,32513
729,TT00113429,40651
730,TT00125877,
731,TT00116508,36915
732,TT00117260,40507
733,TT00117500,9802
734,TT00116405,25697
735,TT00109592,21588
736,TT00117998,664
737,TT00115624,11867
738,TT00113145,47119
739,TT00116559,314352
741,TT00113568,9323
742,TT00117894,10280
743,TT00117723,10535
744,TT00112586,124613
745,TT00112691,532
746,TT00040366,26744
747,TT00117768,16299
748,TT00115571,10547
749,TT00031612,245268
750,TT00057012,935
751,TT00103926,55613
752,TT00105737,215107
753,TT00113849,41007
754,TT00113188,35645
755,TT00042644,110465
756,TT00109381,255546
757,TT00109688,40751
758,TT00104606,275096
759,TT00110480,85778
760,TT00108211,11101
761,TT00117331,9826
762,TT00117765,9879
763,TT00116833,63564
764,TT00113280,22621
765,TT00116669,7095
766,TT00116594,26890
767,TT00113211,46732
768,TT00114494,124633
769,TT00116992,581579
770,TT00038426,
771,TT00094265,202425
772,TT00105201,196940
773,TT00070820,77771
774,TT00084898,181083
775,TT00063715,41225
776,TT00109191,188589
777,TT00114122,87190
778,TT00117951,627
779,TT00118523,32872
780,TT00116629,602
781,TT00117737,14553
782,TT00116277,9566
783,TT00116583,10545
784,TT00115798,9894
785,TT00116778,11543
786,TT00116213,9268
787,TT00113147,52059
788,TT00117218,9327
789,TT00100990,123763
790,TT00111546,81949
791,TT00113610,
792,TT00093199,42005
793,TT00106810,124306
794,TT00111180,183955
795,TT00111237,44535
796,TT00072362,44495
797,TT00103207,78285
798,TT00116040,11228
799,TT00116365,10779
800,TT00116905,26748
801,TT00116493,38223
802,TT00117333,9294
803,TT00118113,49963
804,TT00117628,11363
805,TT00117913,1645
806,TT00115530,31546
807,TT00114266,77056
808,TT00115493,36344
809,TT00116320,18550
810,TT00116756,11511
812,TT00109356,172198
813,TT00116823,34170
814,TT00112568,281085
815,TT00114170,109478
816,TT00117999,124645
818,TT00118073,12606
819,TT00108220,69895
820,TT00049521,35206
821,TT00112746,525936
822,TT00104403,151489
823,TT00061495,4837
824,TT00110246,12632
825,TT00116164,9098
826,TT00112865,282919
827,TT00112716,124614
828,TT00115472,18975
829,TT00116707,11962
830,TT00116313,2925
831,TT00114550,28628
832,TT00117438,3595
833,TT00116531,9308
834,TT00117332,92381
835,TT00116353,18555
836,TT00115857,12123
837,TT00117008,10830
838,TT00116191,3573
839,TT00115986,10546
840,TT00116571,18862
841,TT00053459,31417
842,TT00117826,9431
843,TT00113695,124619
844,TT00108227,297645
845,TT00111424,48144
846,TT00113080,46986
847,TT00115680,144982
848,TT00117718,47907
849,TT00116225,10061
850,TT00112767,36266
851,TT00115632,549
852,TT00117918,10478
853,TT00104109,66634
854,TT00051980,116690
855,TT00100840,213917
856,TT00107575,145925
857,TT00042054,100914
858,TT00068646,238
859,TT00116536,484245
860,TT00109255,159
861,TT00104558,11134
862,TT00116985,88224
864,TT00114936,132641
865,TT00114474,42758
866,TT00115736,9303
867,TT00115836,23945
868,TT00101692,37820
869,TT00116745,22479
870,TT00119214,9054
871,TT00116934,241058
872,TT00109066,11985
873,TT00075169,10232
874,TT00113542,59569
875,TT00110693,410921
876,TT00106544,38955
877,TT00116418,110513
878,TT00112607,114089
879,TT00120004,11015
880,TT00116654,9306
881,TT00116311,12559
882,TT00117965,58770
884,TT00114592,124851
885,TT00115725,3587
886,TT00115783,10723
887,TT00120271,56077
889,TT00109001,101230
890,TT00094822,253632
891,TT00113253,10987
892,TT00117991,44705
893,TT00117093,20318
894,TT00024252,43596
895,TT00105729,79782
896,TT00111019,26933
897,TT00035896,27854
898,TT00032904,981
899,TT00045152,872
900,TT00043278,2769
901,TT00050419,13320
902,TT00054698,164
903,TT00052357,426
904,TT00047396,567
905,TT00025316,3078
906,TT00036855,13528
907,TT00025164,28288
908,TT00053125,213
909,TT00053604,284
910,TT00053291,239
911,TT00056923,4808
912,TT00034583,289
913,TT00033870,963
914,TT00058385,11113
915,TT00047437,6620
916,TT00046250,804
917,TT00031580,26531
918,TT00037059,909
919,TT00032138,630
920,TT00031381,770
921,TT00084370,31044
922,TT00043014,599
923,TT00033467,15
924,TT00062622,62
925,TT00039428,121357
926,TT00042192,705
927,TT00032143,22490
928,TT00032976,223
929,TT00032484,25670
930,TT00038787,303
931,TT00038109,4174
932,TT00050105,8356
933,TT00048728,381
934,TT00042451,20758
935,TT00045537,29376
936,TT00031725,1859
937,TT00050658,18299
938,TT00051658,17281
939,TT00052126,64382
940,TT00029843,10907
941,TT00032762,32093
942,TT00037008,1939
943,TT00039420,22292
944,TT00029162,3598
945,TT00027125,3080
946,TT00035446,198
947,TT00028010,13562
948,TT00049261,1712
949,TT00048028,220
950,TT00025878,3529
951,TT00032599,3085
952,TT00048960,2897
953,TT00038650,1585
954,TT00031679,3083
955,TT00029947,900
956,TT00034012,43795
957,TT00017350,85638
958,TT00036094,50001
959,TT00025586,43905
960,TT00038300,22688
961,TT00027893,23114
962,TT00032022,26378
963,TT00041509,40206
964,TT00039152,22356
965,TT00026029,260
966,TT00038235,43488
967,TT00036241,22613
968,TT00063350,10331
969,TT00043265,488
970,TT00046414,22733
971,TT00051459,261
972,TT00047162,57575
973,TT00033891,32574
974,TT00029855,22657
975,TT00029588,76464
976,TT00022879,22649
977,TT00027980,176841
979,TT00114007,125587
980,TT00093229,39448
981,TT00118927,52855
982,TT00048491,39940
983,TT00113730,172868
984,TT00117357,85328
985,TT00117669,124632
986,TT00116329,11076
987,TT00118742,63945
988,TT00116442,58985
989,TT00114354,890
990,TT00117011,10861
991,TT00117039,1770
992,TT00117473,44465
993,TT00116635,2033
994,TT00115678,18203
996,TT00116830,9333
997,TT00115847,47260
998,TT00117603,9400
999,TT00115438,9401
1000,TT00115994,12241
1001,TT00083587,25739
1002,TT00116167,161806
1003,TT00116259,11306
1004,TT00116421,9625
1005,TT00116000,10680
1006,TT00115862,6346
1007,TT00072653,18660
1008,TT00047977,35115
1009,TT00072951,14821
1010,TT00064603,14136
1011,TT00071607,10869
1012,TT00050798,22660
1013,TT00055277,19186
1014,TT00054195,31102
1015,TT00107131,6878
1016,TT00053271,15944
1017,TT00054357,18444
1018,TT00059793,20723
1019,TT00046672,173
1020,TT00106611,864
1021,TT00109127,24795
1022,TT00042332,11224
1023,TT00063819,81310
1024,TT00038166,15947
1025,TT00057546,9078
1026,TT00041890,29682
1027,TT00102798,8367
1028,TT00058331,433
1029,TT00033563,11360
1030,TT00076538,11114
1031,TT00066817,12335
1032,TT00043274,12092
1033,TT00082406,10948
1034,TT00116361,11229
1035,TT00059742,15121
1036,TT00095016,562
1037,TT00104692,10163
1038,TT00118044,48862
1039,TT00114597,117036
1040,TT00117582,47199
1041,TT00117589,11159
1042,TT00117887,9591
1043,TT00117924,30500
1044,TT00117791,41843
1045,TT00116928,55058
1046,TT00115640,10938
1047,TT00116908,11412
1049,TT00116409,10586
1050,TT00116913,42314
1051,TT00117958,27845
1052,TT00117400,108365
1053,TT00117202,23223
1054,TT00116404,49471
1055,TT00120107,38153
1056,TT00116722,25147
1057,TT00116242,9716
1058,TT00115600,43777
1059,TT00117509,454
1060,TT00117802,10218
1061,TT00117665,819
1062,TT00117781,38191
1063,TT00116714,56830
1065,TT00043140,27256
1066,TT00029546,31530
1067,TT00028757,66473
1068,TT00039286,28120
1069,TT00037101,1834
1070,TT00044863,26282
1071,TT00109823,37218
1073,TT00067992,252
1075,TT00111622,116356
1076,TT00055018,16372
1077,TT00070707,11561
1078,TT00066808,11302
1079,TT00095159,623
1080,TT00079470,583
1081,TT00084865,12614
1082,TT00068334,21711
1083,TT00059243,11575
1084,TT00061418,475
1085,TT00052027,11331
1086,TT00046912,521
1087,TT00113731,21202
1088,TT00092890,88
1089,TT00105236,500
1090,TT00091763,792
1091,TT00098627,8491
1092,TT00103772,402
1093,TT00101761,10537
1094,TT00104036,11386
1095,TT00104348,9504
1096,TT00084707,15764
1097,TT00083866,601
1098,TT00117577,67365
1099,TT00029992,25842
1100,TT00099371,2119
1101,TT00092099,744
1102,TT00115531,136311
1103,TT00048545,221
1104,TT00044081,702
1105,TT00115885,25750
1106,TT00116859,17642
1107,TT00102336,
1109,TT00115870,427043
1110,TT00115684,146341
1111,TT00117040,9305
1112,TT00117284,37616
1113,TT00115580,11112
1114,TT00116378,21612
1115,TT00114472,141210
1116,TT00113057,102461
1117,TT00116581,36998
1118,TT00114622,200383
1119,TT00112907,116844
1120,TT00117318,1630
1121,TT00116422,26626
1122,TT00114147,470646
1123,TT00117320,124837
1124,TT00082846,11816
1125,TT00072081,11843
1126,TT00101775,10379
1127,TT00096754,2756
1128,TT00080749,790
1129,TT00082340,1103
1130,TT00082533,11298
1131,TT00091288,4480
1132,TT00091480,4481
1133,TT00111357,575751
1134,TT00107274,49688
1135,TT00081375,10765
1136,TT00071853,762
1137,TT00116587,44497
1138,TT00112777,85588
1139,TT00116245,278621
1140,TT00116212,99479
1141,TT00113328,566972
1142,TT00116403,
1143,TT00117968,55049
1144,TT00116886,124829
1145,TT00117677,79306
1146,TT00112759,356054
1147,TT00118147,10548
1148,TT00108598,531
1149,TT00110173,104931
1150,TT00084589,4483
1151,TT00109781,18919
1152,TT00040427,31556
1153,TT00040723,26167
1154,TT00039881,26174
1155,TT00092281,572997
1156,TT00034493,61461
1157,TT00039004,117500
1158,TT00026465,218713
1159,TT00026656,217802
1160,TT00025799,127973
1161,TT00078875,659
1162,TT00069198,30892
1163,TT00110521,86369
1164,TT00060304,8074
1165,TT00115715,124676
1166,TT00113031,559489
1167,TT00116059,38554
1168,TT00115610,49763
1169,TT00099028,41326
1170,TT00112483,36555
1171,TT00103850,10608
1172,TT00095765,11216
1173,TT00097108,7452
1174,TT00109942,64567
1175,TT00101700,892
1176,TT00101765,1600
1177,TT00101811,26561
1178,TT00050825,975
1179,TT00099703,18129
1180,TT00102014,54405
1181,TT00120121,150823
1183,TT00116209,409
1184,TT00102426,38251
1185,TT00097937,10161
1186,TT00098724,1412
1187,TT00105107,41768
1188,TT00105488,10409
1189,TT00096257,14285
1190,TT00101026,2469
1191,TT00102370,10174
1192,TT00100332,31225
1193,TT00073486,510
1194,TT00078446,11455
1196,TT00080684,1891
1197,TT00093779,2493
1198,TT00082971,85
1199,TT00088846,68
1200,TT00090605,679
1201,TT00060196,429
1202,TT00094336,13446
1203,TT00050083,389
1204,TT00056172,947
1206,TT00066921,185
1207,TT00056592,595
1208,TT00078788,28
1209,TT00064116,335
1210,TT00086190,1892
1211,TT00093191,144
1212,TT00041959,1092
1213,TT00099685,769
1214,TT00078748,348
1215,TT00106308,766
1216,TT00095250,175
1217,TT00089881,11645
1218,TT00097202,10835
1219,TT00054215,539
1220,TT00080455,525
1221,TT00071562,240
1222,TT00093058,600
1223,TT00104361,530
1224,TT00097499,10705
1225,TT00086879,279
1226,TT00045061,3109
1227,TT00087843,311
1228,TT00081398,1578
1230,TT00075686,703
1231,TT00086197,9549
1232,TT00079944,1398
1233,TT00082096,387
1234,TT00070735,9277
1235,TT00067185,343
1236,TT00103130,37291
1237,TT00050976,490
1238,TT00085859,11235
1240,TT00088247,218
1241,TT00103873,763
1242,TT00097441,9665
1243,TT00100519,18971
1244,TT00079522,696
1245,TT00100150,379
1246,TT00097165,207
1247,TT00061722,37247
1248,TT00052311,1480
1249,TT00100263,9322
1250,TT00050212,826
1251,TT00056801,422
1252,TT00071315,829
1253,TT00043456,828
1254,TT00040897,3090
1255,TT00092610,9964
1256,TT00023969,3063
1257,TT00088794,13667
1258,TT00081505,694
1259,TT00092005,235
1260,TT00022100,832
1261,TT00092991,765
1262,TT00057115,5925
1263,TT00077416,11778
1264,TT00082269,4485
1265,TT00107048,137
1266,TT00105695,33
1267,TT00056218,982
1268,TT00100436,8428
1269,TT00036613,212
1270,TT00088763,105
1271,TT00101921,1633
1272,TT00066206,11202
1273,TT00090967,1554
1274,TT00094625,149
1275,TT00091203,8009
1276,TT00061512,903
1277,TT00099334,11673
1278,TT00072431,3034
1279,TT00102536,339
1280,TT00101640,10404
1281,TT00032553,914
1282,TT00032455,756
1283,TT00044706,288
1284,TT00038355,910
1285,TT00097493,2640
1286,TT00081534,16633
1287,TT00052618,665
1288,TT00088258,11031
1289,TT00085809,11314
1290,TT00094006,15143
1291,TT00097576,89
1292,TT00078841,10322
1293,TT00083987,783
1295,TT00096332,10644
